shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
190079,41.820551,-71.418290,40003
190079,41.820201,-71.418820,40004
190079,41.820000,-71.419150,40005
190079,41.819901,-71.419320,40006
190079,41.819781,-71.419510,40007
190079,41.819621,-71.419780,40008
190079,41.819240,-71.419380,40009
190079,41.819240,-71.419380,50001
190079,41.818981,-71.419060,50002
190079,41.818840,-71.418850,50003
190079,41.818671,-71.419240,50004
190079,41.818231,-71.420180,50005
190079,41.817870,-71.420960,50006
190079,41.817747,-71.421219,50007
190079,41.817747,-71.421219,60001
190079,41.817661,-71.421400,60002
190079,41.817530,-71.421740,60003
190079,41.817501,-71.421830,60004
190079,41.817461,-71.421980,60005
190079,41.817411,-71.422300,60006
190079,41.817391,-71.422750,60007
190079,41.817362,-71.423299,60008
190079,41.817362,-71.423299,70001
190079,41.817351,-71.423530,70002
190079,41.817260,-71.424620,70003
190079,41.817240,-71.425010,70004
190079,41.817240,-71.425040,70005
190079,41.817231,-71.425180,70006
190079,41.817162,-71.426174,70007
190079,41.817162,-71.426174,80001
190079,41.817160,-71.426200,80002
190079,41.817101,-71.427000,80003
190079,41.817017,-71.427785,80004
190079,41.817017,-71.427785,90001
190079,41.817011,-71.427840,90002
190079,41.816940,-71.428430,90003
190079,41.816871,-71.429030,90004
190079,41.816741,-71.430206,90005
190079,41.816741,-71.430206,100001
190079,41.816731,-71.430300,100002
190079,41.816711,-71.430500,100003
190079,41.816601,-71.431350,100004
190079,41.816560,-71.431750,100005
190079,41.816480,-71.432460,100006
190079,41.816350,-71.433540,100007
190079,41.816311,-71.433930,100008
190079,41.816211,-71.434650,100009
190079,41.816131,-71.435220,100010
190079,41.816111,-71.435370,100011
190079,41.815950,-71.436540,100012
190079,41.815880,-71.437060,100013
190079,41.815831,-71.437946,100014
190079,41.815831,-71.437946,110001
190079,41.815821,-71.438140,110002
190079,41.815791,-71.438750,110003
190079,41.815811,-71.438910,110004
190079,41.815841,-71.439060,110005
190079,41.815871,-71.439150,110006
190079,41.815951,-71.439410,110007
190079,41.816020,-71.439620,110008
190079,41.816131,-71.439960,110009
190079,41.816182,-71.440107,110010
190079,41.816182,-71.440107,120001
190079,41.816211,-71.440190,120002
190079,41.816330,-71.440570,120003
190079,41.816410,-71.440870,120004
190079,41.816491,-71.440990,120005
190079,41.816541,-71.441090,120006
190079,41.816761,-71.441310,120007
190079,41.816701,-71.441540,120008
190079,41.816631,-71.441870,120009
190079,41.816760,-71.442790,120010
190079,41.816762,-71.442806,120011
190079,41.816762,-71.442806,130001
190079,41.816780,-71.443080,130002
190079,41.816781,-71.443350,130003
190079,41.816770,-71.443540,130004
190079,41.816741,-71.443710,130005
190079,41.816680,-71.443950,130006
190079,41.816601,-71.444070,130007
190079,41.816444,-71.444291,130008
190079,41.816444,-71.444291,140001
190079,41.816381,-71.444380,140002
190079,41.815970,-71.445060,140003
190079,41.815930,-71.445120,140004
190079,41.815852,-71.445257,140005
190079,41.815852,-71.445257,150001
190079,41.815731,-71.445470,150002
190079,41.815681,-71.445550,150003
190079,41.815480,-71.445850,150004
190079,41.815441,-71.445910,150005
190079,41.815381,-71.446010,150006
190079,41.815260,-71.446170,150007
190079,41.815220,-71.446210,150008
190079,41.815051,-71.446370,150009
190079,41.814921,-71.446490,150010
190079,41.814641,-71.446800,150011
190079,41.814191,-71.447370,150012
190079,41.814059,-71.447547,150013
190079,41.814059,-71.447547,160001
190079,41.813901,-71.447760,160002
190079,41.813860,-71.448090,160003
190079,41.813820,-71.448280,160004
190079,41.813801,-71.448520,160005
190079,41.813721,-71.449740,160006
190079,41.813720,-71.450000,160007
190079,41.813697,-71.450632,160008
190079,41.813697,-71.450632,170001
190079,41.813691,-71.450810,170002
190079,41.813621,-71.451720,170003
190079,41.813580,-71.452300,170004
190079,41.813561,-71.452650,170005
190079,41.813492,-71.453248,170006
190079,41.813492,-71.453248,180001
190079,41.813460,-71.453520,180002
190079,41.813350,-71.454420,180003
190079,41.813241,-71.455410,180004
190079,41.813071,-71.456630,180005
190079,41.813024,-71.456935,180006
190079,41.813024,-71.456935,190001
190079,41.813021,-71.456960,190002
190079,41.812941,-71.457410,190003
190079,41.812861,-71.457870,190004
190079,41.812830,-71.458030,190005
190079,41.812660,-71.459000,190006
190079,41.812451,-71.460210,190007
190079,41.812431,-71.460360,190008
190079,41.812391,-71.460570,190009
190079,41.812324,-71.460933,190010
190079,41.812324,-71.460933,200001
190079,41.812291,-71.461110,200002
190079,41.812151,-71.461570,200003
190079,41.810230,-71.462388,200004
190079,41.810230,-71.462388,210001
190079,41.809991,-71.462490,210002
190079,41.809420,-71.462770,210003
190079,41.808840,-71.463120,210004
190079,41.808600,-71.463259,210005
190079,41.808600,-71.463259,220001
190079,41.807940,-71.463640,220002
190079,41.807048,-71.464175,220003
190079,41.807048,-71.464175,230001
190079,41.807041,-71.464180,230002
190079,41.806400,-71.464540,230003
190079,41.805900,-71.464840,230004
190079,41.805482,-71.465443,230005
190079,41.805482,-71.465443,240001
190079,41.805470,-71.465460,240002
190079,41.805140,-71.465950,240003
190079,41.804900,-71.466320,240004
190079,41.804731,-71.466640,240005
190079,41.804586,-71.466902,240006
190079,41.804586,-71.466902,250001
190079,41.804521,-71.467020,250002
190079,41.804381,-71.467230,250003
190079,41.804231,-71.467410,250004
190079,41.804040,-71.467590,250005
190079,41.803611,-71.467950,250006
190079,41.802970,-71.468480,250007
190079,41.802430,-71.468950,250008
190079,41.802221,-71.469110,250009
190079,41.802028,-71.469232,250010
190079,41.802028,-71.469232,260001
190079,41.801231,-71.469740,260002
190079,41.801031,-71.469870,260003
190079,41.800831,-71.470030,260004
190079,41.800671,-71.470170,260005
190079,41.800530,-71.470310,260006
190079,41.800411,-71.470450,260007
190079,41.800271,-71.470650,260008
190079,41.800110,-71.470900,260009
190079,41.799980,-71.471120,260010
190079,41.799591,-71.471850,260011
190079,41.799497,-71.472023,260012
190079,41.799497,-71.472023,270001
190079,41.799201,-71.472570,270002
190079,41.798840,-71.473260,270003
190079,41.798640,-71.473650,270004
190079,41.798541,-71.473940,270005
190079,41.798441,-71.474330,270006
190079,41.798260,-71.475180,270007
190079,41.798094,-71.475940,270008
190079,41.798094,-71.475940,280001
190079,41.798081,-71.476000,280002
190079,41.797911,-71.476870,280003
190079,41.797721,-71.477720,280004
190079,41.797690,-71.477830,280005
190079,41.797610,-71.478170,280006
190079,41.797551,-71.478440,280007
190079,41.797471,-71.478690,280008
190079,41.797421,-71.478820,280009
190079,41.797331,-71.478990,280010
190079,41.797210,-71.479190,280011
190079,41.797060,-71.479410,280012
190079,41.796880,-71.479670,280013
190079,41.796880,-71.479670,290001
190079,41.796880,-71.479670,290002
190079,41.796840,-71.479770,290003
190079,41.796801,-71.480010,290004
190079,41.796721,-71.480480,290005
190079,41.796641,-71.480890,290006
190079,41.796591,-71.481090,290007
190079,41.796520,-71.481340,290008
190079,41.796450,-71.481560,290009
190079,41.796250,-71.482090,290010
190079,41.796232,-71.482141,290011
190079,41.796232,-71.482141,300001
190079,41.795990,-71.482780,300002
190079,41.795823,-71.483115,300003
190079,41.795823,-71.483115,310001
190079,41.795480,-71.483800,310002
190079,41.795230,-71.484270,310003
190079,41.794520,-71.485460,310004
190079,41.794201,-71.485980,310005
190079,41.793662,-71.486747,310006
190079,41.793662,-71.486747,320001
190079,41.793611,-71.486820,320002
190079,41.793220,-71.487360,320003
190079,41.792970,-71.487720,320004
190079,41.792520,-71.488330,320005
190079,41.792490,-71.488367,320006
190079,41.792490,-71.488367,330001
190079,41.792041,-71.488910,330002
190079,41.791861,-71.489130,330003
190079,41.791701,-71.489380,330004
190079,41.791580,-71.489610,330005
190079,41.791490,-71.489840,330006
190079,41.791420,-71.490100,330007
190079,41.791380,-71.490290,330008
190079,41.791360,-71.490470,330009
190079,41.791371,-71.490730,330010
190079,41.791391,-71.491010,330011
190079,41.791450,-71.491490,330012
190079,41.791489,-71.491795,330013
190079,41.791489,-71.491795,340001
190079,41.791530,-71.492130,340002
190079,41.791561,-71.492430,340003
190079,41.791561,-71.492720,340004
190079,41.791530,-71.493070,340005
190079,41.791481,-71.493480,340006
190079,41.791411,-71.493991,340007
190079,41.791411,-71.493991,350001
190079,41.791391,-71.494140,350002
190079,41.791051,-71.496710,350003
190079,41.791033,-71.496798,350004
190079,41.791033,-71.496798,360001
190079,41.790950,-71.497200,360002
190079,41.790840,-71.497690,360003
190079,41.790590,-71.498490,360004
190079,41.790120,-71.499970,360005
190079,41.789881,-71.500720,360006
190079,41.789651,-71.500670,360007
190079,41.789460,-71.500620,360008
190079,41.789331,-71.500600,360009
190079,41.788990,-71.500663,360010
190079,41.788990,-71.500663,370001
190079,41.788791,-71.500700,370002
190079,41.788710,-71.500710,370003
190079,41.786729,-71.501011,370004
190079,41.786729,-71.499119,370005
190079,41.787536,-71.499119,370006
190080,41.787536,-71.499119,10001
190080,41.788799,-71.499119,10002
190080,41.788791,-71.500700,10003
190080,41.789313,-71.500603,10004
190080,41.789313,-71.500603,20001
190080,41.789331,-71.500600,20002
190080,41.789460,-71.500620,20003
190080,41.789651,-71.500670,20004
190080,41.789881,-71.500720,20005
190080,41.790120,-71.499970,20006
190080,41.790590,-71.498490,20007
190080,41.790840,-71.497690,20008
190080,41.790950,-71.497200,20009
190080,41.791028,-71.496820,20010
190080,41.791028,-71.496820,30001
190080,41.791051,-71.496710,30002
190080,41.791391,-71.494140,30003
190080,41.791481,-71.493480,30004
190080,41.791530,-71.493070,30005
190080,41.791561,-71.492720,30006
190080,41.791561,-71.492430,30007
190080,41.791530,-71.492130,30008
190080,41.791450,-71.491490,30009
190080,41.791391,-71.491010,30010
190080,41.791371,-71.490730,30011
190080,41.791360,-71.490470,30012
190080,41.791380,-71.490290,30013
190080,41.791420,-71.490100,30014
190080,41.791467,-71.489928,30015
190080,41.791467,-71.489928,40001
190080,41.791490,-71.489840,40002
190080,41.791580,-71.489610,40003
190080,41.791701,-71.489380,40004
190080,41.791861,-71.489130,40005
190080,41.792041,-71.488910,40006
190080,41.792520,-71.488330,40007
190080,41.792970,-71.487720,40008
190080,41.793220,-71.487360,40009
190080,41.793611,-71.486820,40010
190080,41.793644,-71.486773,40011
190080,41.793644,-71.486773,50001
190080,41.794201,-71.485980,50002
190080,41.794520,-71.485460,50003
190080,41.795230,-71.484270,50004
190080,41.795480,-71.483800,50005
190080,41.795495,-71.483770,50006
190080,41.795495,-71.483770,60001
190080,41.795990,-71.482780,60002
190080,41.796233,-71.482135,60003
190080,41.796233,-71.482135,70001
190080,41.796250,-71.482090,70002
190080,41.796450,-71.481560,70003
190080,41.796520,-71.481340,70004
190080,41.796591,-71.481090,70005
190080,41.796641,-71.480890,70006
190080,41.796715,-71.480509,70007
190080,41.796715,-71.480509,80001
190080,41.796721,-71.480480,80002
190080,41.796801,-71.480010,80003
190080,41.796840,-71.479770,80004
190080,41.796880,-71.479670,80005
190080,41.797060,-71.479410,80006
190080,41.797210,-71.479190,80007
190080,41.797331,-71.478990,80008
190080,41.797354,-71.478947,80009
190080,41.797354,-71.478947,90001
190080,41.797421,-71.478820,90002
190080,41.797471,-71.478690,90003
190080,41.797551,-71.478440,90004
190080,41.797610,-71.478170,90005
190080,41.797690,-71.477830,90006
190080,41.797721,-71.477720,90007
190080,41.797911,-71.476870,90008
190080,41.798081,-71.476000,90009
190080,41.798111,-71.475861,90010
190080,41.798111,-71.475861,100001
190080,41.798260,-71.475180,100002
190080,41.798441,-71.474330,100003
190080,41.798541,-71.473940,100004
190080,41.798640,-71.473650,100005
190080,41.798744,-71.473447,100006
190080,41.798744,-71.473447,110001
190080,41.798840,-71.473260,110002
190080,41.799201,-71.472570,110003
190080,41.799591,-71.471850,110004
190080,41.799980,-71.471120,110005
190080,41.800110,-71.470900,110006
190080,41.800271,-71.470650,110007
190080,41.800411,-71.470450,110008
190080,41.800530,-71.470310,110009
190080,41.800671,-71.470170,110010
190080,41.800705,-71.470140,110011
190080,41.800705,-71.470140,120001
190080,41.800831,-71.470030,120002
190080,41.801031,-71.469870,120003
190080,41.801231,-71.469740,120004
190080,41.802221,-71.469110,120005
190080,41.802281,-71.469064,120006
190080,41.802281,-71.469064,130001
190080,41.802430,-71.468950,130002
190080,41.802970,-71.468480,130003
190080,41.803611,-71.467950,130004
190080,41.804040,-71.467590,130005
190080,41.804231,-71.467410,130006
190080,41.804381,-71.467230,130007
190080,41.804521,-71.467020,130008
190080,41.804692,-71.466710,130009
190080,41.804692,-71.466710,140001
190080,41.804731,-71.466640,140002
190080,41.804900,-71.466320,140003
190080,41.805140,-71.465950,140004
190080,41.805470,-71.465460,140005
190080,41.805900,-71.464840,140006
190080,41.806400,-71.464540,140007
190080,41.806969,-71.464220,140008
190080,41.806969,-71.464220,150001
190080,41.807041,-71.464180,150002
190080,41.807940,-71.463640,150003
190080,41.808247,-71.463463,150004
190080,41.808247,-71.463463,160001
190080,41.808840,-71.463120,160002
190080,41.809420,-71.462770,160003
190080,41.809991,-71.462490,160004
190080,41.810925,-71.462092,160005
190080,41.810925,-71.462092,170001
190080,41.812151,-71.461570,170002
190080,41.812291,-71.461110,170003
190080,41.812391,-71.460570,170004
190080,41.812431,-71.460360,170005
190080,41.812439,-71.460301,170006
190080,41.812439,-71.460301,180001
190080,41.812451,-71.460210,180002
190080,41.812660,-71.459000,180003
190080,41.812830,-71.458030,180004
190080,41.812861,-71.457870,180005
190080,41.812892,-71.457692,180006
190080,41.812892,-71.457692,190001
190080,41.812941,-71.457410,190002
190080,41.813021,-71.456960,190003
190080,41.813071,-71.456630,190004
190080,41.813241,-71.455410,190005
190080,41.813350,-71.454420,190006
190080,41.813366,-71.454295,190007
190080,41.813366,-71.454295,200001
190080,41.813460,-71.453520,200002
190080,41.813561,-71.452650,200003
190080,41.813577,-71.452362,200004
190080,41.813577,-71.452362,210001
190080,41.813580,-71.452300,210002
190080,41.813621,-71.451720,210003
190080,41.813678,-71.450978,210004
190080,41.813678,-71.450978,220001
190080,41.813691,-71.450810,220002
190080,41.813720,-71.450000,220003
190080,41.813721,-71.449740,220004
190080,41.813801,-71.448520,220005
190080,41.813820,-71.448280,220006
190080,41.813801,-71.448140,220007
190080,41.813770,-71.448060,220008
190080,41.813731,-71.447960,220009
190080,41.813901,-71.447760,220010
190080,41.813963,-71.447676,220011
190080,41.813963,-71.447676,230001
190080,41.814191,-71.447370,230002
190080,41.814641,-71.446800,230003
190080,41.814895,-71.446518,230004
190080,41.814895,-71.446518,240001
190080,41.814921,-71.446490,240002
190080,41.815051,-71.446370,240003
190080,41.815220,-71.446210,240004
190080,41.815260,-71.446170,240005
190080,41.815381,-71.446010,240006
190080,41.815441,-71.445910,240007
190080,41.815480,-71.445850,240008
190080,41.815681,-71.445550,240009
190080,41.815731,-71.445470,240010
190080,41.815930,-71.445120,240011
190080,41.815970,-71.445060,240012
190080,41.816215,-71.444655,240013
190080,41.816215,-71.444655,250001
190080,41.816381,-71.444380,250002
190080,41.816601,-71.444070,250003
190080,41.816680,-71.443950,250004
190080,41.816741,-71.443710,250005
190080,41.816770,-71.443540,250006
190080,41.816781,-71.443350,250007
190080,41.816780,-71.443080,250008
190080,41.816760,-71.442790,250009
190080,41.816727,-71.442553,250010
190080,41.816727,-71.442553,260001
190080,41.816631,-71.441870,260002
190080,41.816520,-71.441300,260003
190080,41.816410,-71.440870,260004
190080,41.816330,-71.440570,260005
190080,41.816250,-71.440315,260006
190080,41.816250,-71.440315,270001
190080,41.816211,-71.440190,270002
190080,41.816131,-71.439960,270003
190080,41.816020,-71.439620,270004
190080,41.815951,-71.439410,270005
190080,41.815871,-71.439150,270006
190080,41.815841,-71.439060,270007
190080,41.815811,-71.438910,270008
190080,41.815791,-71.438750,270009
190080,41.815821,-71.438140,270010
190080,41.815842,-71.437754,270011
190080,41.815842,-71.437754,280001
190080,41.815880,-71.437060,280002
190080,41.815950,-71.436540,280003
190080,41.816111,-71.435370,280004
190080,41.816131,-71.435220,280005
190080,41.816211,-71.434650,280006
190080,41.816311,-71.433930,280007
190080,41.816319,-71.433853,280008
190080,41.816319,-71.433853,290001
190080,41.816350,-71.433540,290002
190080,41.816480,-71.432460,290003
190080,41.816560,-71.431750,290004
190080,41.816601,-71.431350,290005
190080,41.816711,-71.430500,290006
190080,41.816731,-71.430300,290007
190080,41.816800,-71.429667,290008
190080,41.816800,-71.429667,300001
190080,41.816871,-71.429030,300002
190080,41.816940,-71.428430,300003
190080,41.817011,-71.427840,300004
190080,41.817101,-71.427000,300005
190080,41.817160,-71.426200,300006
190080,41.817174,-71.426004,300007
190080,41.817174,-71.426004,310001
190080,41.817231,-71.425180,310002
190080,41.817240,-71.425040,310003
190080,41.817240,-71.425010,310004
190080,41.817260,-71.424620,310005
190080,41.817351,-71.423530,310006
190080,41.817384,-71.422875,310007
190080,41.817384,-71.422875,320001
190080,41.817391,-71.422750,320002
190080,41.817411,-71.422300,320003
190080,41.817461,-71.421980,320004
190080,41.817501,-71.421830,320005
190080,41.817530,-71.421740,320006
190080,41.817661,-71.421400,320007
190080,41.817825,-71.421055,320008
190080,41.817825,-71.421055,330001
190080,41.817870,-71.420960,330002
190080,41.818231,-71.420180,330003
190080,41.818640,-71.419304,330004
190080,41.818640,-71.419304,340001
190080,41.818671,-71.419240,340002
190080,41.818840,-71.418850,340003
190080,41.818960,-71.418590,340004
190080,41.819081,-71.418340,340005
190080,41.819225,-71.417983,340006
190080,41.819225,-71.417983,350001
190080,41.819271,-71.417870,350002
190080,41.819731,-71.418340,350003
190080,41.819875,-71.418487,350004
190080,41.819875,-71.418487,360001
190080,41.820201,-71.418820,360002
190080,41.820551,-71.418290,360003
190080,41.820781,-71.417970,360004
190080,41.821212,-71.417363,360005
190080,41.821212,-71.417363,370001
190080,41.821320,-71.417210,370002
190080,41.821570,-71.416840,370003
190080,41.821681,-71.416690,370004
190080,41.821860,-71.416450,370005
190080,41.822221,-71.415920,370006
190080,41.822530,-71.415470,370007
190080,41.822570,-71.415400,370008
190080,41.823030,-71.414760,370009
190080,41.823241,-71.414467,370010
190080,41.823241,-71.414467,380001
190080,41.823311,-71.414370,380002
190080,41.823591,-71.413970,380003
190080,41.824010,-71.413390,380004
190080,41.824470,-71.412760,380005
190080,41.824810,-71.412330,380006
190080,41.824857,-71.412264,380007
190080,41.824919,-71.412176,380008
190080,41.824981,-71.412088,380009
190080,41.825291,-71.411649,380010
190081,41.785189,-71.515571,10001
190081,41.785180,-71.515740,10002
190081,41.787110,-71.516000,10003
190081,41.787930,-71.516130,10004
190081,41.787973,-71.516136,10005
190081,41.787973,-71.516136,20001
190081,41.788151,-71.516160,20002
190081,41.788601,-71.516230,20003
190081,41.788550,-71.515670,20004
190081,41.788490,-71.515010,20005
190081,41.788441,-71.514380,20006
190081,41.788430,-71.514200,20007
190081,41.788421,-71.513580,20008
190081,41.788451,-71.512820,20009
190081,41.788500,-71.511730,20010
190081,41.788580,-71.510380,20011
190081,41.788620,-71.509780,20012
190081,41.788650,-71.509430,20013
190081,41.788700,-71.508770,20014
190081,41.788720,-71.508630,20015
190081,41.788770,-71.508020,20016
190081,41.788779,-71.507899,20017
190081,41.788779,-71.507899,30001
190081,41.788820,-71.507340,30002
190081,41.788901,-71.506570,30003
190081,41.788951,-71.506080,30004
190081,41.788970,-71.505850,30005
190081,41.789040,-71.505090,30006
190081,41.789110,-71.504230,30007
190081,41.789171,-71.503540,30008
190081,41.789211,-71.503130,30009
190081,41.789220,-71.503070,30010
190081,41.789261,-71.502830,30011
190081,41.789331,-71.502530,30012
190081,41.789401,-71.502240,30013
190081,41.789471,-71.502010,30014
190081,41.789754,-71.501123,30015
190081,41.789754,-71.501123,40001
190081,41.789781,-71.501040,40002
190081,41.789881,-71.500720,40003
190081,41.789651,-71.500670,40004
190081,41.789460,-71.500620,40005
190081,41.789331,-71.500600,40006
190081,41.788990,-71.500663,40007
190081,41.788990,-71.500663,50001
190081,41.788791,-71.500700,50002
190081,41.788710,-71.500710,50003
190081,41.786729,-71.501011,50004
190081,41.786729,-71.499119,50005
190081,41.787536,-71.499119,50006
190081,41.787536,-71.499119,60001
190081,41.788799,-71.499119,60002
190081,41.788791,-71.500700,60003
190081,41.789313,-71.500603,60004
190081,41.789313,-71.500603,70001
190081,41.789331,-71.500600,70002
190081,41.789460,-71.500620,70003
190081,41.789651,-71.500670,70004
190081,41.789881,-71.500720,70005
190081,41.790120,-71.499970,70006
190081,41.790590,-71.498490,70007
190081,41.790840,-71.497690,70008
190081,41.790950,-71.497200,70009
190081,41.791028,-71.496820,70010
190081,41.791028,-71.496820,80001
190081,41.791051,-71.496710,80002
190081,41.791391,-71.494140,80003
190081,41.791481,-71.493480,80004
190081,41.791530,-71.493070,80005
190081,41.791561,-71.492720,80006
190081,41.791561,-71.492430,80007
190081,41.791530,-71.492130,80008
190081,41.791450,-71.491490,80009
190081,41.791391,-71.491010,80010
190081,41.791371,-71.490730,80011
190081,41.791360,-71.490470,80012
190081,41.791380,-71.490290,80013
190081,41.791420,-71.490100,80014
190081,41.791467,-71.489928,80015
190081,41.791467,-71.489928,90001
190081,41.791490,-71.489840,90002
190081,41.791580,-71.489610,90003
190081,41.791701,-71.489380,90004
190081,41.791861,-71.489130,90005
190081,41.792041,-71.488910,90006
190081,41.792520,-71.488330,90007
190081,41.792970,-71.487720,90008
190081,41.793220,-71.487360,90009
190081,41.793611,-71.486820,90010
190081,41.793644,-71.486773,90011
190081,41.793644,-71.486773,100001
190081,41.794201,-71.485980,100002
190081,41.794520,-71.485460,100003
190081,41.795230,-71.484270,100004
190081,41.795480,-71.483800,100005
190081,41.795495,-71.483770,100006
190081,41.795495,-71.483770,110001
190081,41.795990,-71.482780,110002
190081,41.796233,-71.482135,110003
190081,41.796233,-71.482135,120001
190081,41.796250,-71.482090,120002
190081,41.796450,-71.481560,120003
190081,41.796520,-71.481340,120004
190081,41.796591,-71.481090,120005
190081,41.796641,-71.480890,120006
190081,41.796715,-71.480509,120007
190081,41.796715,-71.480509,130001
190081,41.796721,-71.480480,130002
190081,41.796801,-71.480010,130003
190081,41.796840,-71.479770,130004
190081,41.796880,-71.479670,130005
190081,41.797060,-71.479410,130006
190081,41.797210,-71.479190,130007
190081,41.797331,-71.478990,130008
190081,41.797354,-71.478947,130009
190081,41.797354,-71.478947,140001
190081,41.797421,-71.478820,140002
190081,41.797471,-71.478690,140003
190081,41.797551,-71.478440,140004
190081,41.797610,-71.478170,140005
190081,41.797690,-71.477830,140006
190081,41.797721,-71.477720,140007
190081,41.797911,-71.476870,140008
190081,41.798081,-71.476000,140009
190081,41.798111,-71.475861,140010
190081,41.798111,-71.475861,150001
190081,41.798260,-71.475180,150002
190081,41.798441,-71.474330,150003
190081,41.798541,-71.473940,150004
190081,41.798640,-71.473650,150005
190081,41.798744,-71.473447,150006
190081,41.798744,-71.473447,160001
190081,41.798840,-71.473260,160002
190081,41.799201,-71.472570,160003
190081,41.799591,-71.471850,160004
190081,41.799980,-71.471120,160005
190081,41.800110,-71.470900,160006
190081,41.800271,-71.470650,160007
190081,41.800411,-71.470450,160008
190081,41.800530,-71.470310,160009
190081,41.800671,-71.470170,160010
190081,41.800705,-71.470140,160011
190081,41.800705,-71.470140,170001
190081,41.800831,-71.470030,170002
190081,41.801031,-71.469870,170003
190081,41.801231,-71.469740,170004
190081,41.802221,-71.469110,170005
190081,41.802281,-71.469064,170006
190081,41.802281,-71.469064,180001
190081,41.802430,-71.468950,180002
190081,41.802970,-71.468480,180003
190081,41.803611,-71.467950,180004
190081,41.804040,-71.467590,180005
190081,41.804231,-71.467410,180006
190081,41.804381,-71.467230,180007
190081,41.804521,-71.467020,180008
190081,41.804692,-71.466710,180009
190081,41.804692,-71.466710,190001
190081,41.804731,-71.466640,190002
190081,41.804900,-71.466320,190003
190081,41.805140,-71.465950,190004
190081,41.805470,-71.465460,190005
190081,41.805900,-71.464840,190006
190081,41.806400,-71.464540,190007
190081,41.806969,-71.464220,190008
190081,41.806969,-71.464220,200001
190081,41.807041,-71.464180,200002
190081,41.807940,-71.463640,200003
190081,41.808247,-71.463463,200004
190081,41.808247,-71.463463,210001
190081,41.808840,-71.463120,210002
190081,41.809420,-71.462770,210003
190081,41.809991,-71.462490,210004
190081,41.810925,-71.462092,210005
190081,41.810925,-71.462092,220001
190081,41.812151,-71.461570,220002
190081,41.812291,-71.461110,220003
190081,41.812391,-71.460570,220004
190081,41.812431,-71.460360,220005
190081,41.812439,-71.460301,220006
190081,41.812439,-71.460301,230001
190081,41.812451,-71.460210,230002
190081,41.812660,-71.459000,230003
190081,41.812830,-71.458030,230004
190081,41.812861,-71.457870,230005
190081,41.812892,-71.457692,230006
190081,41.812892,-71.457692,240001
190081,41.812941,-71.457410,240002
190081,41.813021,-71.456960,240003
190081,41.813071,-71.456630,240004
190081,41.813241,-71.455410,240005
190081,41.813350,-71.454420,240006
190081,41.813366,-71.454295,240007
190081,41.813366,-71.454295,250001
190081,41.813460,-71.453520,250002
190081,41.813561,-71.452650,250003
190081,41.813577,-71.452362,250004
190081,41.813577,-71.452362,260001
190081,41.813580,-71.452300,260002
190081,41.813621,-71.451720,260003
190081,41.813678,-71.450978,260004
190081,41.813678,-71.450978,270001
190081,41.813691,-71.450810,270002
190081,41.813720,-71.450000,270003
190081,41.813721,-71.449740,270004
190081,41.813801,-71.448520,270005
190081,41.813820,-71.448280,270006
190081,41.813801,-71.448140,270007
190081,41.813770,-71.448060,270008
190081,41.813731,-71.447960,270009
190081,41.813901,-71.447760,270010
190081,41.813963,-71.447676,270011
190081,41.813963,-71.447676,280001
190081,41.814191,-71.447370,280002
190081,41.814641,-71.446800,280003
190081,41.814895,-71.446518,280004
190081,41.814895,-71.446518,290001
190081,41.814921,-71.446490,290002
190081,41.815051,-71.446370,290003
190081,41.815220,-71.446210,290004
190081,41.815260,-71.446170,290005
190081,41.815381,-71.446010,290006
190081,41.815441,-71.445910,290007
190081,41.815480,-71.445850,290008
190081,41.815681,-71.445550,290009
190081,41.815731,-71.445470,290010
190081,41.815930,-71.445120,290011
190081,41.815970,-71.445060,290012
190081,41.816215,-71.444655,290013
190081,41.816215,-71.444655,300001
190081,41.816381,-71.444380,300002
190081,41.816601,-71.444070,300003
190081,41.816680,-71.443950,300004
190081,41.816741,-71.443710,300005
190081,41.816770,-71.443540,300006
190081,41.816781,-71.443350,300007
190081,41.816780,-71.443080,300008
190081,41.816760,-71.442790,300009
190081,41.816727,-71.442553,300010
190081,41.816727,-71.442553,310001
190081,41.816631,-71.441870,310002
190081,41.816520,-71.441300,310003
190081,41.816410,-71.440870,310004
190081,41.816330,-71.440570,310005
190081,41.816250,-71.440315,310006
190081,41.816250,-71.440315,320001
190081,41.816211,-71.440190,320002
190081,41.816131,-71.439960,320003
190081,41.816020,-71.439620,320004
190081,41.815951,-71.439410,320005
190081,41.815871,-71.439150,320006
190081,41.815841,-71.439060,320007
190081,41.815811,-71.438910,320008
190081,41.815791,-71.438750,320009
190081,41.815821,-71.438140,320010
190081,41.815842,-71.437754,320011
190081,41.815842,-71.437754,330001
190081,41.815880,-71.437060,330002
190081,41.815950,-71.436540,330003
190081,41.816111,-71.435370,330004
190081,41.816131,-71.435220,330005
190081,41.816211,-71.434650,330006
190081,41.816311,-71.433930,330007
190081,41.816319,-71.433853,330008
190081,41.816319,-71.433853,340001
190081,41.816350,-71.433540,340002
190081,41.816480,-71.432460,340003
190081,41.816560,-71.431750,340004
190081,41.816601,-71.431350,340005
190081,41.816711,-71.430500,340006
190081,41.816731,-71.430300,340007
190081,41.816800,-71.429667,340008
190081,41.816800,-71.429667,350001
190081,41.816871,-71.429030,350002
190081,41.816940,-71.428430,350003
190081,41.817011,-71.427840,350004
190081,41.817101,-71.427000,350005
